AK5,C12orf75,CAMKK1,CD1C,CD38,CHSY1,CLEC10A,CYB561,DDIT4,DHRS13,DTYMK,EPHX2,FKBP4,GHRL,GNG2,GPCPD1,GZMB,ID3,IL13RA1,IL1B,LLGL2,MEGF6,MS4A3,MUM1,NPEPL1,NR1D1,NR1D2,NSUN3,PARP2,PDK1,PER1,PGPEP1,POLH,REM2,SH2D1B,SLPI,STIP1,SYT11,TCN1,TIAM2,ZNF438,target
8.973503264,8.484409134,4.729993339,9.240903121,8.53248655,11.84630264,5.208587643,9.267066923,10.6592544,10.03331346,8.783176368,10.09152813,5.891750777,9.661814873,7.845028833,11.97387568,12.99584694,10.24893415,13.07298367,12.84056001,7.686832278,8.268188778,4.194640994,9.183569697,12.27439111,8.271654823,9.088705244,7.173369222,8.85758994,9.824982324,8.0051441,9.573071459,7.76557483,4.308882645,6.311908135,8.185221732,7.397576452,6.171116207,6.624441256,10.63772868,11.09591889,17.05
8.744102238,8.693848803,5.392032366,8.668876186,8.305844968,12.21940015,5.005000596,9.204382824,10.53208992,10.5863427,8.509802958,9.752443909,5.882371668,10.13183667,8.445246712,12.07655034,13.69726032,10.06221057,13.60745412,13.4460862,8.088361203,8.648411467,5.507829386,9.000066008,12.49085439,8.146401407,8.770102095,7.298204077,8.856444281,9.726208503,8.098732624,9.508413365,7.450585656,4.469767796,7.145042619,8.685511651,7.335291421,6.177992922,8.132441362,10.9484965,11.7509351,20
9.124306819,8.417615943,4.856744375,9.426465464,8.286857476,11.98282527,5.95923304,9.336370979,10.55592177,10.59218549,8.87629186,10.15125447,6.060636283,9.815802327,7.735409125,11.78999104,12.81779032,10.16802906,13.11568779,13.00555125,7.945529058,8.263007672,4.8257902,9.096455824,12.25035193,8.358033646,8.693848803,7.097176606,8.801135943,9.991882665,8.274615191,9.571730798,7.596201466,4.467677211,5.99981675,9.009735535,7.571756841,5.976064907,7.326385837,10.57391181,11.57236004,18.3166666667
9.035180707,8.491018868,4.546792923,8.9346154,8.363278921,12.22573579,5.219554063,9.30966177,10.12933386,10.7520766,8.673254863,10.05337504,5.451121494,9.611831565,7.59533338,11.8492882,13.02097202,10.18735589,13.45676985,13.30823731,7.778375696,8.3335999,5.350444427,8.893351636,12.22086068,8.263474739,9.110393948,7.130881539,8.882385606,9.885683086,8.093771103,9.483596303,7.465178357,4.140873156,6.173703312,8.757983218,7.284767342,5.883329212,7.228163008,10.92801119,11.68361925,21.1666666667
9.405629316,8.340454575,4.649981139,9.328311928,8.300640763,11.76130376,5.515743745,9.457545816,9.896927294,10.69530646,8.97684067,10.46791882,5.376526534,9.525565547,7.503188519,11.7369798,12.53501779,10.07861024,12.81185642,12.99363925,7.897175593,8.253046252,3.238000195,9.203641251,12.29861519,8.704935715,8.554306269,7.379335362,8.995605934,10.00353873,8.441163867,9.960880314,7.970001544,4.076452635,6.001473645,8.913262033,7.75971356,6.42701736,6.615534321,10.51626682,11.49618537,0.1666666667
8.961196569,8.587495233,4.716170889,9.149463666,8.267101059,11.60026928,5.609865629,8.974199959,11.11271132,10.18539566,8.949121064,10.12221307,5.819935563,9.896927294,8.085924923,12.02100277,12.77568675,10.12088223,13.03960783,12.9600121,7.69669829,8.111567534,5.576109985,8.901281612,12.23587006,8.329771844,9.204901371,7.325247805,8.982136555,10.03661715,8.273451319,9.268817112,7.365687807,4.488443892,6.307187694,9.361742915,7.509929694,5.914150554,7.504905079,10.64289565,11.37200472,9.1666666667
8.756842052,8.660343754,4.84935494,8.975627842,8.559489509,12.08825525,5.007793921,9.16257455,10.63223192,10.95253276,8.803514129,9.910325459,5.68418499,9.779278678,7.987861876,12.13328858,13.43167639,10.19373079,13.47277519,13.58008716,8.071094873,8.244699237,6.021242843,9.110870257,12.28897978,8.035412457,8.909471176,7.222091001,8.781803602,9.882394756,7.996938701,9.570925256,7.313725166,4.537950718,7.059210182,9.232206936,7.48970666,6.231876895,7.666820255,11.00061739,11.74441467,15.1666666667
8.652341457,8.343192425,4.819971521,9.013319073,8.267534213,12.5571656,5.206431869,9.11740517,10.23824203,11.33714578,8.628678745,9.804144063,5.736612167,9.779278678,7.97133783,12.05326843,12.75191481,10.13276547,13.63356743,13.76667495,7.666820255,8.271200479,5.703325446,8.975872975,12.44136302,8.314361213,8.812570122,7.19136505,8.89196496,9.659609161,7.973989753,9.460225702,7.419863863,4.598989982,5.822461795,9.166419375,7.385863912,5.894719392,7.6099703,10.97089304,11.92492233,18.1666666667
8.499491155,8.651868237,4.929692167,9.23562586,8.779283355,11.64275195,5.827677096,9.206466621,10.13692008,10.28132254,8.005580363,9.66911413,5.043473646,10.85128136,8.20285654,11.4610497,13.64610978,9.885683086,13.6307541,13.26114184,7.450786746,8.726757275,4.425498397,8.383472874,12.64106313,8.964719189,8.669799321,7.383306151,8.861985966,9.302313683,8.120305244,9.026139313,7.380432845,4.890682179,6.780156204,10.21107412,6.656535695,5.792284569,7.573329475,9.649260076,11.22121909,17.5833333333
8.737833416,8.834644651,4.155799035,8.986620335,8.30223234,11.79821532,5.353842282,9.316515989,9.762367406,10.41636751,8.324289441,10.03391087,5.333228509,9.823542573,7.600334269,11.53891305,14.17023907,10.1271917,13.15892657,13.20587647,7.357822268,8.30743105,4.381068795,8.54120885,12.02100277,8.85758994,8.848399089,6.917606037,9.773068928,9.326591485,7.804142621,9.047431588,7.13989495,3.684034735,6.922869795,10.22398578,6.916697794,5.477785591,7.13469477,10.35856031,11.18058997,23.5833333333
9.101275135,8.703794606,4.824978047,9.460734582,8.024616018,11.50824041,5.817282091,9.442536607,9.838666094,10.1892832,8.428997801,10.36815536,5.370232336,9.967434859,7.76015752,11.76185816,13.44341245,10.28100119,12.72637634,12.68406179,7.477330212,8.470823286,4.579754408,8.771506365,12.15749726,8.793641067,8.992547767,7.408246788,9.452412364,9.706111792,8.209372598,9.403576752,7.418136416,4.40153993,6.436864783,10.80932405,7.070598854,5.239634184,7.101708763,9.5097139,11.03257568,2.5833333333
9.536759263,8.457439809,3.933847518,9.995177745,8.28977561,11.24206422,5.87128138,9.356148135,10.19279564,9.898704792,8.351594093,10.34527223,4.811180967,10.52697046,8.253697219,11.54678072,12.74687978,9.839817951,13.25634087,12.83358932,7.169276919,8.812809434,4.051992337,8.720435563,12.06074085,9.217186014,8.633655806,7.382171242,9.031355041,10.26304455,8.521976297,8.978961573,7.985191088,3.409759378,6.671855093,10.27709504,6.908691766,6.209622706,7.563377393,9.426728198,10.60019101,5.5833333333
9.067729097,8.742034571,4.48415471,9.078026975,8.325888177,11.27124436,5.413028699,9.163769091,10.94056338,9.768574927,8.183228762,10.01212868,5.278640333,10.72207504,7.921152018,11.61054882,13.44872661,9.859552245,13.36225392,12.71301644,7.369730956,8.257336958,4.335628954,8.399322722,12.33308722,9.260332115,9.334881473,7.282036411,9.376216028,9.609650473,8.399554826,9.0111573,7.641954409,4.322943506,6.508736833,10.21200871,6.806622471,5.836808379,7.361861814,9.108954009,10.87735618,8.5833333333
8.850784873,8.595874299,4.964128938,8.998888682,8.569767824,11.49876065,5.459750308,9.052168725,10.82933272,9.877419489,8.131556971,9.54334895,5.153208516,10.92092699,7.928262821,11.43865964,13.70731435,9.990654429,13.87132801,12.79125747,7.45407181,8.472645598,4.955404001,8.347952344,12.45680583,9.048844984,8.914181183,7.32953685,9.409694836,9.448037513,8.537559059,9.013082712,7.489057045,4.763019217,6.929746052,10.07359749,6.918987269,6.088288315,7.927393163,9.264828776,11.04578074,11.5833333333
8.5933445,8.515095861,4.800158042,9.281363622,8.458821072,11.74154416,5.421414108,9.138762229,10.02127383,9.953955533,8.079470677,9.336130539,5.262764488,10.84565175,8.345682293,11.63954382,13.47409561,9.9875926,13.95806529,13.09078283,7.234120657,8.584998895,4.95105618,8.38713568,12.22944563,8.838476608,8.888553306,7.259953527,9.104434752,9.365978818,8.21820375,9.000992316,7.315486371,4.332027819,6.892748192,9.847846669,6.981372876,6.015723398,7.832284489,9.593348632,11.0652307,14.5833333333
8.652341457,8.542790464,4.683226356,9.5252938,8.338812716,11.74210771,5.688482425,9.172233571,10.27609326,10.53812551,8.259890371,9.581571671,5.395466572,10.75132591,8.177605238,11.56375058,13.13949062,9.906206629,13.78911482,13.31465263,7.3350717,8.783426987,4.869185861,8.517373124,12.39084886,8.759345865,8.721836149,7.427014259,8.974905919,9.444860786,8.233864937,9.031810272,7.508631951,4.870584946,6.428170484,9.952424959,7.122926144,6.069050071,8.094230636,9.156941262,11.3951859,17.5833333333
8.326781798,9.208902392,5.239634184,9.71388794,7.968043083,10.84966645,5.875952285,9.495425048,10.38295939,11.37396134,8.949354592,10.2311083,5.677625894,10.73627528,8.518759108,10.76347866,13.19508345,9.604994561,12.87927691,12.49490495,7.377971244,7.993606961,4.377823188,9.341126649,12.70831921,9.048844984,7.96582203,7.570434101,9.452677233,8.088605424,8.207817939,9.677562242,7.520321859,4.213296231,6.237307315,10.87977254,7.980356205,5.142482397,8.101324616,9.397510967,11.01085404,20.5833333333
8.452176242,8.950580112,4.844563728,9.307114257,8.580719284,11.21108202,6.196717838,9.378045117,10.60961944,10.12529903,8.501110579,10.16866509,5.806326225,10.2649805,8.033428154,11.15232346,13.78911482,9.988831454,12.98946401,12.75485463,7.570219594,8.548080426,4.176665309,8.884030677,12.59786216,8.756842052,8.885729399,7.605183261,8.779283355,9.03395312,8.075499926,9.272214547,7.388424599,3.919291665,6.691837779,9.856074106,7.103057843,5.631402893,6.688805594,9.836979935,10.66231,16.5833333333
9.079926055,8.563117016,4.615999335,9.647644314,8.391274729,11.59250657,6.17038968,9.575241353,10.70237979,10.50647704,8.910656007,10.43360659,5.80985849,10.42156934,7.774031085,11.47594713,13.80736021,9.903620796,13.20703745,13.01424519,7.894961884,8.847212571,4.587966055,9.162808074,12.54440818,9.000763746,8.338583052,7.60471601,9.348276633,9.734015196,8.565431089,9.351320306,7.819092894,4.222780817,7.110486746,10.24636346,7.298204077,6.329231713,8.152541171,9.502132308,11.30880179,22.5833333333
9.087493192,8.334751062,4.962704053,9.431923827,8.032534876,11.54786605,6.049288181,9.320234468,9.829160624,10.44466711,8.756145357,10.35716253,5.929864452,10.3221634,7.864965211,11.33320318,13.12151049,9.977841451,13.05528257,12.9062141,7.637132617,8.913262033,3.153807664,9.073239461,12.60430524,9.076600579,8.481297448,7.535804307,9.44067799,9.685518949,8.276347364,9.395437525,7.734955935,4.238797666,6.535976594,10.4537802,7.242837549,6.090457147,7.673690615,9.254624043,11.18283987,1.5833333333
9.459687481,8.958381094,5.062213792,9.606899088,7.8307346,11.25192757,6.039317789,9.278032904,10.13508304,9.851773228,9.121907506,10.62602639,5.876935118,10.03780017,7.678307217,11.85471382,13.02982383,10.2765948,12.43019847,12.21065803,7.680506678,8.582707287,4.174570411,8.922413273,12.08893905,8.764912988,8.994203883,7.460780694,9.472337294,10.17176264,8.155948631,9.211809226,7.647895337,4.878107382,6.585963123,10.64106759,6.926549682,5.864260805,7.468031294,8.937718635,10.61219101,4.5833333333
9.252103033,8.301093348,5.320460042,9.587208442,8.099165304,11.36350176,6.175357088,9.220314788,10.81993947,10.05672012,8.845772569,10.61870331,5.566957444,10.57606735,7.761862279,11.60724225,13.13473953,9.930182868,13.20332053,12.61228825,7.645675581,8.994666618,4.164405829,8.927966336,12.4382091,9.123380472,8.733664941,7.39019626,9.322275587,9.873301083,8.831265503,9.503449396,7.745472244,4.532354712,6.487253798,10.51806129,7.144366771,6.179650246,7.605407761,9.454038903,10.93677609,7.5833333333
9.003159719,8.653499155,5.476760657,9.195287069,8.140794535,11.35817628,5.699588067,9.039965625,10.79649149,9.941108067,8.588889477,10.3058047,5.654719249,10.76045797,7.677440373,11.72891902,13.50265882,9.80299931,13.44469833,12.62044294,7.475549067,8.838701975,3.532697491,8.763496716,12.47174482,8.831970351,9.006186873,7.249364442,9.614035976,9.762367406,8.628461811,9.34240298,7.523857056,4.751191906,6.654228658,10.54281723,7.196363184,5.907709862,7.39242241,9.519922836,10.91322158,10.5833333333
8.764454489,8.570468675,5.498083759,9.289797569,8.317992061,11.46419282,5.64565055,9.187482009,10.56590302,10.08970918,8.566777979,9.876595071,5.596608925,10.89332538,7.924260499,11.72723955,13.66589599,9.945883521,13.81643705,12.8938493,7.422992064,8.832198954,4.180350962,8.723018081,12.5960318,8.65738353,8.774524997,7.401835689,9.254855023,9.613499364,8.331585609,9.393673292,7.580959316,4.658310949,6.925592971,10.59474827,7.047084257,6.037837145,7.671909215,9.584551934,11.07256615,13.5833333333
8.724907775,8.396592537,5.356701037,9.531765295,8.433807903,11.63737965,5.747833326,9.182297767,10.41192679,10.41123336,8.605026005,9.79993405,5.65796816,10.84048463,8.097604199,11.62588089,13.95317973,9.835767221,13.77102065,13.1578517,7.681847171,8.975872975,4.467078535,8.88900983,12.7990586,8.651635119,8.470823286,7.535372984,8.989218212,9.587730253,8.305844968,9.39341793,7.532242188,4.750896727,7.175851853,10.24924806,7.097410631,6.233316257,7.976183611,9.548877516,11.22259079,16.5833333333
8.638053584,8.403660858,5.141092788,9.426465464,8.358728748,11.63843803,5.867733059,9.144850954,10.19630417,10.72980205,8.437563448,9.645192077,5.735070542,10.87375313,8.252149208,11.41913488,13.56360063,9.751934984,13.5855449,13.03646439,7.751797318,8.752508234,4.284665436,8.799715719,13.20102021,8.830832143,8.442053881,7.50533839,9.009478201,9.389590373,8.475426548,9.255856248,7.635594558,4.214844456,6.982728294,10.15033358,7.13021348,6.251646355,7.739503531,9.310937737,11.22210899,19.5833333333
8.922630434,9.156693149,5.765127594,10.08576475,9.382634614,12.34459789,5.770822293,9.822127808,10.107165,10.79958823,8.411910374,10.05004004,5.825396724,10.63042477,7.630842598,11.9529423,12.90101397,9.649545428,13.46207038,13.18668175,7.833620207,8.967350844,5.743123782,8.938199282,12.81082296,8.695280305,8.970954005,7.499428981,10.65964092,9.55733952,7.983847752,9.27550239,7.522526718,5.392840041,6.422616159,9.093321583,7.272577992,6.407610342,8.199807683,9.792920291,11.33180867,17.1666666667
9.029439003,9.265590489,5.270724431,10.11389868,9.421731175,12.4560146,5.561426636,9.847846669,10.12839303,10.63005983,8.416952178,10.22038548,5.806562704,10.60886469,7.458788222,11.91324491,13.04958914,9.730063859,13.40840583,13.37237472,7.985191088,8.992785368,5.593594349,8.828718982,12.76098264,8.921945758,9.120513904,7.276378644,10.61833448,9.476516028,8.047102566,9.360488267,7.81308786,5.471073885,6.45382844,9.184791506,7.157847083,6.585042217,7.847864918,9.862774722,11.4246475,20.1666666667
8.879120991,9.452944093,4.662058448,10.01450351,9.241680239,12.18795148,5.729498153,9.802421487,10.0160289,10.4689351,8.434545089,10.29984148,5.933569407,10.4280718,7.48303947,11.92991892,13.39418033,9.811840156,13.20587647,13.02436765,7.931829816,8.93988872,5.403277776,8.917524177,12.54440818,8.886182678,9.297821476,7.45407181,10.90100646,9.456442423,8.014005761,9.177413625,7.679392138,5.098959125,6.538985851,9.474948337,7.23013745,6.487942673,7.924490933,9.730613854,11.36651882,23.1666666667
9.093084035,9.230522621,4.812351661,10.00784066,9.193115181,11.99202862,5.76090024,9.82807451,9.905347267,10.25974861,8.529526762,10.53989831,5.802767357,10.4608694,7.435019967,11.76819492,12.87819178,9.889100373,13.1383395,12.87927691,7.875314937,8.929623322,5.431577883,9.055992263,12.57913953,9.120279477,9.307887287,7.392196315,10.63259837,9.639146767,8.217534501,9.313945621,7.824429582,5.225260815,6.072355759,9.425160304,7.2491404,6.452166855,7.778833994,9.696948797,11.12912513,2.1666666667
9.06389434,9.311925905,4.598432073,9.623022539,9.019203871,11.93423804,5.519902758,9.741813157,10.18671921,10.10433888,8.603646647,10.54281723,5.686710359,10.10370746,7.736906475,11.61601031,12.84544644,10.16836115,12.77475443,12.80991412,7.647445512,8.504992535,5.483169999,9.224048963,12.44059039,8.724437472,9.219820787,7.82834141,11.05228652,9.570108962,8.279081018,9.564214079,7.511701714,4.701012546,5.610344976,9.619482074,7.676322415,5.986451485,7.566471525,9.841625855,11.00575865,5.1666666667
9.124795966,9.135419834,4.634011671,9.875978961,9.126004238,11.83177354,5.931851469,9.88210251,11.07957215,10.16209992,8.809117092,10.56590302,5.967527062,10.56228035,7.491667336,11.70563806,13.08063067,9.842178236,13.12269607,12.6715742,7.907641192,8.768708278,5.521471012,9.360231805,12.71301644,8.901761288,8.915857837,7.943994438,10.06626618,9.772524456,8.724210713,9.489056624,7.729256689,4.953546184,6.408290315,9.467391437,7.569568976,6.778520473,7.854664421,9.694130597,11.12376173,8.1666666667
8.980205265,9.620800329,4.897144278,9.965949455,8.848658675,11.76819492,5.82418803,9.590154257,11.52089466,10.25052941,8.787115666,10.33737241,5.877420824,10.85444163,7.817561858,11.97640395,13.56911601,9.648737489,13.18668175,12.71795333,8.186350663,8.542369871,5.928381428,8.982136555,12.62299472,8.434545089,8.718405883,8.39425064,10.84247303,9.622210162,8.531331051,9.375476102,7.369280786,4.681485548,7.512141417,9.841025868,7.577450979,6.724191362,8.292241902,9.604994561,11.21382591,11.1666666667
8.520147664,9.140958028,5.376013214,9.777561158,9.256340593,12.04789823,5.753118094,9.546758859,11.19640156,10.39043567,8.748091711,9.949466717,5.893996915,10.97885565,7.807848351,11.73753886,13.08063067,9.729236826,13.75456098,12.9600121,7.959775137,8.905987351,5.468003097,9.283065944,12.84750694,8.632988685,8.495393914,7.924727219,10.48537144,9.454038903,8.773344374,9.695550989,7.694302164,5.128950172,7.455183042,9.556791771,7.669029704,6.734450213,8.271868416,10.03780017,11.51821293,14.1666666667
8.899240361,9.820118019,4.964128938,10.43326413,9.125058384,11.86743914,5.790579837,9.555746835,11.09119628,10.44330248,8.754770086,9.957290946,6.062317175,10.45839841,7.818848741,11.99011935,13.52670355,9.641912111,13.09526772,12.7999906,7.893835636,8.740420954,5.934536511,9.131581878,12.56419987,8.240233629,8.93676128,8.359169889,10.34462556,9.560500785,8.132674782,9.4762388,7.466877327,5.041066085,7.320579639,9.446740646,7.67982499,6.664657672,8.417159595,9.733453427,11.27267681,17.1666666667
8.910183878,9.498266628,4.39770742,9.180352964,9.806139312,11.66815389,5.406462992,9.296255889,10.60162534,9.986701468,8.251006182,9.541786346,5.570290577,9.951812923,8.648411467,10.94971659,14.36288387,10.06161403,12.90512925,12.43420677,7.638194054,8.036495077,6.388726863,8.773833863,12.92679616,8.356411887,8.701263387,7.152425094,8.721348852,9.343422687,7.804142621,9.060525225,7.939343579,3.794517205,7.399811757,8.645628825,6.817521713,6.207289312,8.797106911,9.049345008,11.10646842,17
9.029684363,9.363287617,3.873355615,9.112131389,9.396741248,11.84574269,5.603264907,9.32203671,10.13908688,10.4818401,8.185446474,9.611546178,5.274986606,9.862178575,8.267746092,11.17072014,13.9369376,10.07454648,13.28112557,12.78248779,7.521006959,8.086588091,6.395816704,8.680233218,12.91220304,8.364808471,8.844300184,7.222948815,8.785515118,9.539929316,7.816610469,8.983779466,7.856601336,3.723129031,7.058498836,8.844813436,6.59767303,6.187397753,8.513461387,8.973019969,11.62479674,20
